id,posting,category,reasoning
46109031,"Koyeb | Multiple Roles | Europe - Remote | Full-time | https://www.koyeb.com/
At Koyeb, we make developers’ lives easier with the fastest way to deploy applications globally. The Koyeb Serverless Platform is completely managed: we take code, build it into containers, and run it inside of MicroVMs distributed across multiple continents. 
We are a team of 13 product-minded people who have built a community of over 100,000 developers worldwide.
Open Roles 
Software Engineer - Infrastructure & Site Reliability Engineering (Golang) Software Engineer - Team, Billing & Orchestration (Golang) 
Frontend Engineer(Typescript, React)
Apply here - https://www.koyeb.com/careers",devops_sre,"The job posting from Koyeb lists multiple roles, with the first and most prominent role being ""Software Engineer - Infrastructure & Site Reliability Engineering (Golang)"". Since the instructions specify to classify by the FIRST or most prominent role mentioned, this posting should be categorized as devops_sre. The role explicitly mentions Site Reliability Engineering (SRE), which falls under the DevOps, SRE, infrastructure, and platform engineering category."
46595901,"Larridin | AI Native Software Engineer (All Levels) — Bay Area, In-Office
Larridin is the measurement layer for AI in the enterprise. We’re building AI-native systems that correlate AI behavior to business results, expose absorption bottlenecks, and enable enterprises to invest with conviction. Backed my top tier investors such as a16z, Google and Bloomberg and with early traction!
We want high-agency software builders (3–10 yrs) who think AI-first, move fast, and want ownership of large parts of product and business. This is an in-office role in the Bay Area for engineers who want to own outcomes, not just tickets.
DM' me on Linkedin to apply: https://www.linkedin.com/in/ameyakanitkar/
This is also primarily backend focussed role.",backend,"The job posting explicitly states ""This is also primarily backend focussed role"" at the end. While the company focuses on AI systems and the title includes ""AI Native,"" the posting clearly identifies the primary role as backend development. The posting seeks software engineers for backend-focused work, making this a backend engineering position."
46114409,"Narraduct | Trust Officers | Remote | Full time & Part time | https://narraduct.com/jobs/trust-officer/
Basically, we're looking for 3 people to document and test access, building and maintenance for many client projects or build out systems automating that. The role name is bad, it's essentially looking for sysadmins or devops people. This division operates like a trust and on a trigger (like client death), we will continue to operate their web systems. We have legal and financial structures to do this ""forever"", although things are at an early stage.
Send resumes to info @ our website with the subject line of ""career""
Note, half of compensation takes form of bonuses. As most employees are remote around the world with different regulatory environments, we can't offer traditional benefits. Base compensation is ~80.000 USD.
-----
Narraduct is a commodities focused consultancy and hedge fund, building tools for mining and energy companies, primarily in Central Asia and S. America. Knowledge of accounting, chemistry, geology or industrial engineering is a huge bonus. We appreciate knowledge of multiple languages and curiosity about exotic paradigms. More than anything, we look for people who will fit in and help us create value. We can make roles for good fits!
We primarily use Common Lisp, with some Go, Racket and Prolog running on Linux and BSD. Some client facing stuff may feature Tcl or Clojure. We are also looking for a graphic designer or ui/ux expert who like preweb style interfaces with prouser experiences.
Even though we don't have other roles currently listed, if this sounds fun to you, do send us an email!",devops_sre,"The posting explicitly describes the role as ""essentially looking for sysadmins or devops people"" despite the misleading ""Trust Officer"" title. The primary responsibilities focus on documenting and testing access, building and maintenance of client projects, automating system operations, and maintaining web systems - all core DevOps/SRE functions. The role requires work with infrastructure (Linux, BSD) and system administration tasks."
46121167,"Holepuch|Remote, Worldwide|Senior Node.js Software Engineer
At Holepunch, we are redefining the internet’s architecture. Our open-source P2P platform, Pear, enables developers to deploy applications directly from their machine to users, creating scalable, decentralized applications without traditional server infrastructure.
We are seeking Node.js Software Engineers to join our 100% remote, globally distributed team. You’ll work on our P2P stack, which includes over 1500 public npm modules, and help expand our ecosystem.
Why Holepunch?
- Work on groundbreaking technology that prioritizes user autonomy and privacy.
- Collaborate with a team of thinkers and innovators dedicated to reshaping the digital landscape.
- Contribute to a future where technology serves humanity, not the other way around.
Apply now to join our mission:
https://holepunch.recruitee.com/o/p2p-nodejs-engineer?source=HN
https://holepunch.recruitee.com/o/senior-node-engineer?source=HN",backend,"This is a Senior Node.js Software Engineer position focused on backend platform development. The posting explicitly mentions Node.js (a server-side runtime), working on a ""P2P stack,"" and developing infrastructure for a decentralized application platform. The role is primarily server-side/backend development, not frontend, fullstack, or any other category."
46112893,"Conduit | Software Engineer (Product) | Hybrid (San Francisco) | https://helloconduit.com
Conduit is revolutionizing warehouse operations with our modern yard and dock management system. By building a frictionless pickup and delivery experience for warehouses, we empower logistics teams to operate with unparalleled efficiency and visibility. In a sea of point solutions, we differentiate ourselves by offering a modular all-in-one platform that combines workflows to deliver 10x the value to customers. Our mission is to be the “Air Traffic Control” for warehouses, ensuring efficient, fast, and safe operations. We just raised our $6M Seed, have zero churn, hit 172% NRR this year, and are focused on scaling in upper mid-market and enterprise.
As a product-minded software engineer, you'll play a critical role in helping grow the company. While your core job is to build great products, you’ll occasionally step outside of product to support go-to-market efforts or customer success — a great opportunity to learn how this massive, critical industry works. We currently have three engineers on staff and are looking for a fourth.
Tech Stack: Python, Django, PostgresQL, GraphQL, TypeScript, Svelte
Apply here: https://app.dover.com/apply/conduit/57ed27f3-d8ca-4344-a17a-ad0054c56a4d",fullstack,"The posting is for a ""Software Engineer (Product)"" role at Conduit. The tech stack explicitly spans both backend (Python, Django, PostgreSQL, GraphQL) and frontend (TypeScript, Svelte) technologies. The role description indicates the primary responsibility is to ""build great products"" without specialization in any single area (backend, frontend, data, ML/AI, etc.). This is a full-stack development position."
46507027,"Oscilar.com | Sr/Staff Software Engineers & PMs | REMOTE (US/Canada/Brazil/Poland/UK) | Full-time
AI Risk Decisioning™ platform that helps organizations manage onboarding, fraud, credit, and compliance risks
Open roles:
- Engineering Manager - (Brazil)
- Sr./Staff Java Backend Engineer (Brazil/North America/Europe)
- Sr./Staff Infrastructure Engineer (North America/Europe)
- Staff GenAI Engineer
- Staff SDK Engineers - Web, Android & iOS
- Sr./Staff Data Scientist and Data Engineer
- Full-Stack Engineer - AI Agent Platform
- Product Manager for AI & RiskOps/Case Management
Apply at:
https://jobs.ashbyhq.com/oscilar?utm_source=HackerNews",other,"The first role listed in the job posting is ""Engineering Manager (Brazil)"", which is a management position. According to the classification instructions, when a posting lists multiple roles, the classification should be based on the FIRST or most prominent role mentioned. Since management roles are categorized as ""other"", and the Engineering Manager role appears first in the open roles list, this posting is classified as ""other""."
46599142,"Howie | Senior Engineer (AI Search / RAG) | Vienna / Remote (EU)
Early-stage AI startup in AEC (knowledge management system for large planning teams/architects), live product, EU/UK customers, backed by Pi Labs & DAR.
Looking for a hands-on senior engineer to own AI search & retrieval in production (Python, RAG, vector DBs, cloud). Strong bias to shipping.
Salary + meaningful ownership.
Apply: ewa@howie.systems (ewa- i am a founder&CEO, team 6 FTE atm, raising seed now and growing)
https://howie.systems
Full JD: https://bit.ly/4prjMTJ",ml_ai,"The job posting explicitly positions this as a ""Senior Engineer (AI Search / RAG)"" role. The primary focus is on AI and machine learning, specifically building AI search and retrieval capabilities using RAG (Retrieval-Augmented Generation), vector databases, and Python. While it involves backend/production engineering aspects, the core responsibility is developing and shipping AI/ML systems, which clearly falls under the ml_ai category."
46110003,"Yuzu Health (yuzu.health) | Location: New York City (Flatiron) | ONSITE
Our mission: Rebuild health insurance from the ground up
Why: We're solving the root cause of spiraling healthcare costs in the US (we're not building an integration on top of United or Aetna)
Investors: Our investors include General Catalyst, Chemistry VC, Anthropic, Lachy Groom and many unicorn founders, including leaders at Stripe, OpenAI, Brex, Deel, Mercury and Notion
Team: We are reasonable, fun people that work in person in NYC
Roles: See here https://yuzu.health/careers (we have Fullstack and Backend roles posted at the moment. We're particularly in need of front end leaning folks right now and would consider other spikes also e.g. a Quant type to work on Pricing and we're also open to making a TLM type hire; all roles provide a ton of ownership).
Some resources if folks want to learn more about the space:
- Co-Founder interview with the Self Funded podcast: https://www.youtube.com/watch?v=OqFNseHLA1M
- Co-Founder interview with Health Tech Nerds: https://www.healthtechnerds.com/p/russell-pekala-co-founder-of-yuzu-health-on-the-merits-of-employer-sponsored-health-insurance-and-th
- Our company blog: https://yuzu.health/blog
- Nikhil from our team’s substack on the industry: https://nikhilkapse.substack.com/
I'm Kev the interim recruiting lead. You can reach out to me directly on kev ( at ) yuzu ( dot ) health",fullstack,"The posting explicitly states ""we have Fullstack and Backend roles posted at the moment"" with Fullstack listed as the first/primary role. While the company mentions they're also hiring for Backend and front-end positions, Fullstack is the first role mentioned and therefore represents the primary role being hired. This matches the 'fullstack' category defined as ""Full-stack development (both frontend and backend)"" [46110003]."
46505651,"Unit | San Francisco, CA | On-site | Full-time | Multiple Roles | https://www.unit.inc/
Unit is building GTV, a new video platform that can automatically produce high-quality, personalized content.
Our team is from Instagram, TikTok, and NVIDIA. We're backed by Khosla Ventures, Air Street Capital, and angels from top AI labs. We have strong traction, paying customers, and an exciting year ahead.
We're hiring for multiple roles:
- Backend Software Engineer: https://jobs.ashbyhq.com/gtv/d17dd0c3-cb91-4dcb-8543-37528074876d
- Fullstack Software Engineer: https://jobs.ashbyhq.com/gtv/7ef9e46c-7b8c-49c3-b138-b055af7b7d19
- ML Infra Software Engineer: https://jobs.ashbyhq.com/gtv/954d9a64-90f1-4e38-85c9-9873a601edf1
- Product Designer: https://jobs.ashbyhq.com/gtv/9b36a9a2-a865-4cc8-8b88-08921890bf68
If you're interested, please reach out directly to us at careers[at]unit.inc",backend,"The job posting lists multiple roles, with ""Backend Software Engineer"" being the first and most prominent role mentioned. According to the classification guidelines, when multiple roles are listed, classification should be based on the FIRST or most prominent role. Backend Software Engineer clearly falls under the ""backend"" category as it involves server-side development."
46108996,"Twikey | Gent, Belgium (Hybrid) | Full-time | Senior Back-end Engineer
Twikey builds software for automating recurring payments: digital contract and mandate signing, SEPA direct debit processing, invoicing logic, and integrations with European banks and accounting systems. We’re growing and looking for a Senior Back-end Engineer to help improve and extend the core of our platform.
You’ll work with the CTO and a small engineering team on real production challenges: performance, correctness, data modelling, integration workflows, and system reliability. The role is hands-on and technical: clean code, maintainability, and measurable improvements matter.
Stack: Java + Spring, Go, PostgreSQL, REST APIs, Linux. (Front-end uses Angular/Svelte.)
What you’d work on
  •  Improving backend performance (queries, caching, algorithms, data flows)
  •  Designing and implementing new backend features
  •  Keeping the codebase clean, testable, and maintainable
  •  Working on integrations with banks and third-party systems
  •  Reviewing code, proposing improvements, reducing complexity
  •  Contributing to release processes in an Agile environment
Requirements
  •  5+ years professional experience with Java + Spring
  •  Strong experience with PostgreSQL
  •  Comfortable improving performance and understanding system behavior underload
  •  Writes clean, structured, testable code
  •  Communicates clearly and works well in a small team
  •  Fluent in at least two of: Dutch / English / French
  •  Nice to have: API integrations, webservices, Linux, fintech/banking domain knowledge
If you’re motivated by clean code, stable systems, and performance improvements, we’d like to hear from you.
 Apply: https://www.twikey.com/jobs/?utm_source=hn",backend,"This job posting is explicitly for a Senior Back-end Engineer position. The primary role focuses on backend development including performance optimization, system design, database work (PostgreSQL), API integrations, and code maintenance. The tech stack (Java + Spring, Go, PostgreSQL, REST APIs) and all listed responsibilities center on server-side development. While the company uses Angular/Svelte for frontend, they are not hiring for frontend roles - only backend engineering."
46111725,"BuildBetter | Senior Engineer (Backend, Full-stack) | Full-Time | Remote (US) | 170-200k base + equity | Visa Sponsorship not provided
BuildBetter is the product operations platform for customer-led teams. We've built an AI-first product that lets our customers, like Rappi, n8n, Posthog, and Brex automate the operations work that lets them provide their customers with world-class product experiences.
We're looking for two senior engineers to join the team; our headcount has remained small while growing revenue, and we're now bottlenecked by development speed in a way that will make you invaluable. You'll have real ownership over your code from product ideation to customer support, and we'll be making substantive product updates weekly. We're looking for team players who are as fun to work with as they are productive, and are willing to compensate these two rolls commensurately - our aim is to be in the 95th percentile of equity compensation, and we expect that in exchange we'll have value-aligned employees who will help us grow the business.
Joining us will mean solving hard problems at the frontier of AI adoption, including:
- maintaining performance at scale
- building and maintaining rich frontend user experiences that maintain the standards of usability and delight that our customers know us for.
- building agent and workflow systems that automate real work for customers
- playing around with the latest models to figure out new experiences that we can offer our customers as cutting-edge models get released monthly
- building automation that's grounded in supporting product teams rather than automating them - our bet is that this is the likelier outcome out of the current generation of AI systems
Stack: Postgres / TS (Nest + React) / Hasura / EKS / S3 / LLM APIs / Python
Benefits:
- unlimited PTO
- $100/mo education stipend
- flexible hours: we measure productivity in terms of outcomes, not time, so as long as you're able to stay aligned, productive, and in regular communication, we don't really care what hours you work
- health insurance
Please reach out to: nikhil (at) buildbetter (dot) app",fullstack,"The job posting is titled ""Senior Engineer (Backend, Full-stack)"" and describes responsibilities spanning both backend and frontend development. The tech stack includes both backend technologies (Postgres, Nest, Python, EKS) and frontend (React). While ""Backend"" appears first in the title, the parenthetical ""(Backend, Full-stack)"" indicates the role encompasses both, and the job description explicitly mentions ""building and maintaining rich frontend user experiences"" alongside backend work like maintaining performance at scale and building agent/workflow systems. This is a full-stack engineering role."
46115101,"Culture Biosciences | https://www.culturebiosciences.com
 | Senior Software Developer (Bioprocess Automation) | Hybrid South San Francisco, CA | $180k–$210k + equity
We build cloud-connected bioreactor systems that let biotech companies design, run, and analyze upstream bioprocess experiments faster. You’ll own software that automates and controls bioreactors, instruments, and analyzers, working across the stack from embedded/edge control loops (pH, DO, temperature, agitation, feeding strategies) up to cloud-native data and workflow apps.
We’re looking for someone with ~8+ years combined experience in bioprocess/automation + software engineering, strong Python and Docker/IaC skills, and experience interfacing with physical systems. You’ll collaborate closely with scientists, process engineers, and hardware teams, and mentor other engineers on a small, multidisciplinary team.
More details & apply: https://www.culturebiosciences.com/careers?gh_jid=7358174003
Feel free to reach out to me if you have questions
jonathan.meed @ company domain",fullstack,"The posting describes a Senior Software Developer role that explicitly works ""across the stack from embedded/edge control loops up to cloud-native data and workflow apps."" The role requires full-stack capabilities spanning embedded systems, backend infrastructure (Python, Docker, IaC), and cloud applications. While the emphasis leans toward backend/systems work, the comprehensive ""across the stack"" requirement and mention of both control systems and workflow applications makes this a fullstack position rather than purely backend."
46112227,"MixRank (YC S11) | Software Engineers | 100% REMOTE (Global) | Full-Time
MixRank processes petabytes of data every month from web crawling. We have hundreds of customers using our data products including Google, Amazon, Facebook, Intel, and Adobe, across industries including Finance, Recruiting, Sales, Marketing, and Security.
We’re a fully-remote company with a global footprint in over 20 countries. We're growing, profitable, employee-owned, no dependence on outside funding. Applicants from all geographies and backgrounds are welcome.
We are looking for passionate individuals for whom programming is not just a job but it’s something they love to do. We're obsessed with computers, programming, big data, databases, compilers, hardware, math, data science, and the internet. Does this sound like you? Please apply to join our team.
Our code base is very friendly to new contributors. You'll have a fully-functional development environment within hours (fully automated) and be pushing commits on your first day. Deployments to production happen multiple times per day and finish in less than 2 minutes. Effectively all of our codebase is written in Python, Rust, SQL, Javascript/TypeScript, and Nix. The core technologies you'll need familiarity with to be productive are Python, PostgreSQL, Linux, and Git.
We operate at a larger scale than typical startups. We operate two datacenters with high performance servers we've built that are capable of dealing with the volumes of data we process. We've implemented our own distributed file system. We do full-scale web crawls. We download and perform static analysis on the entire universe of Android APKs and iOS IPAs that are published. Unlike a typical startup where you'll spend half of your time in meetings, and the other half fixing bugs from Jira tickets— at MixRank you'll get to challenge yourself with difficult technical problems that will help you to grow as an individual.
We're hiring continuously for the positions below— they aren't singular positions that will close once filled. Our philosophy on hiring is that the candidate is more important than the position. For each new member of the team, we design a custom role and responsibilities that are specialized to their interests. Other companies will come up with a long list of specific requirements for a position with the expectation that you'll exactly replace someone from the team, or that you'll be the perfect tetris piece that satisfies the job requirements decided by a committee. MixRank is more pragmatic: we'll first get excited about having a unique individual on the team, then we'll figure out the best way to accommodate their specific talents.
--
Junior Software Engineer - Remote (Global), Full-Time
We're looking for remote junior engineers that have 0-3 years of professional experience in software, and 5+ years of curiosity exploring computers, programming, and technical hobby projects. This is an open-ended entry role with mentorship and diverse op",backend,"The MixRank job posting emphasizes backend and infrastructure development as the primary role. While the company processes large volumes of data through web crawling, the job posting focuses on general software engineering with emphasis on backend technologies (Python, Rust, PostgreSQL, distributed systems, Linux). The posting describes ""difficult technical problems"" related to their datacenter operations, distributed file system implementation, and large-scale data processing infrastructure. The role is described as ""open-ended"" but operates within a data-intensive backend infrastructure context. Although the company works with data at scale, the primary technical work involves backend systems development rather than specialized data engineering or analytics roles [46112227]."
46471975,"Bloomberg | Senior Software Engineer | Hybrid (NYC) | Full-time | $160k - $240k USD + bonus
Every day, Bloomberg’s clients rely on secure and seamless access to our products. Our team makes that possible by building infrastructure that verifies identities for both clients and employees. We design systems that are fast, resilient, and highly available, capable of handling large volumes of authentication traffic around the clock.
We are embarking on an initiative to modernize and unify Bloomberg’s authentication landscape. Your work will directly affect the experience of Bloomberg’s employees and clients worldwide.
You'll need to have
- Experience guiding the architecture of large scale authentication systems.
- Experience developing or operating Open ID Providers, Authorization Servers, and Identity Providers
- Deep understanding of OAuth, OIDC, SAML, FIDO or similar protocols
You can expect to
- Lead design and development of Bloomberg’s next-generation authentication and MFA systems, aligning with future product goals
- Create scalable, end-to-end identity solutions across web, API, and proprietary technologies
- Collaborate with cross-functional partners across product, design, and engineering
Apply: https://bloomberg.avature.net/careers/JobDetail/Senior-Software-Engineer-Identity-Platform/12901",backend,"This Bloomberg Senior Software Engineer position is primarily a backend infrastructure role focused on designing and developing large-scale authentication and identity systems. The posting emphasizes building ""infrastructure that verifies identities,"" leading design of authentication/MFA systems, and creating ""scalable, end-to-end identity solutions across web, API, and proprietary technologies."" The technical requirements center on backend protocols (OAuth, OIDC, SAML, FIDO) and operating Identity Providers and Authorization Servers. While infrastructure-adjacent, the core responsibility is backend development rather than DevOps/SRE operations."
46110287,"Longshot Systems - Graduate Machine Learning Researchers - London (Hybrid) - No sponsorship available.
At Longshot Systems we're building advanced platforms for sports betting analytics and trading.
We're hiring Graduate Machine Learning Researchers for our quantitative modelling team. The primary goal of this team is to improve the predictive power of our models based on historical event data. The quality of our models is incredibly important to us and improvements on our models directly impact company success.
To find out more and apply for the role please check here: https://apply.workable.com/longshot-systems-ltd/j/CDC0152ADC/",ml_ai,"The job posting is for ""Graduate Machine Learning Researchers"" at Longshot Systems, with the primary focus on building and improving machine learning models for sports betting analytics. The role explicitly mentions working on a quantitative modelling team whose goal is to ""improve the predictive power of our models based on historical event data."" This is clearly a Machine Learning/AI position, making ml_ai the appropriate category."
46133898,"GovSignals (https://www.govsignals.ai/)| New York (hybrid) | Full-time | Platform Engineer
We’re building GovSignals, the most advanced government-contracting AI platform. We've raised a $5.5 million seed round led by Unusual Ventures, and our team brings deep experience from Palantir and across the national security sector.
We’re hiring a Platform Engineer to work directly with our CTO to build the foundation that powers how we develop, deploy, and scale AI systems — high-performance services, modern runtimes, and tooling that make engineering at GovSignals fast, secure, and elegant.
Stack: TypeScript, Node, Cloudflare Workers, Kubernetes, Docker, Postgres, Terraform, AWS
Apply here: https://jobs.ashbyhq.com/GovSignals",devops_sre,"The posting is for a Platform Engineer role focused on building infrastructure foundations, deployment systems, and scaling tooling using infrastructure technologies (Kubernetes, Docker, Terraform, AWS). Despite the company building an AI platform, the primary responsibility is infrastructure and platform engineering, not ML/AI development."
46112675,"Sphinx Defense | Engineering, DevOps, & Product | Remote (US Only), DC, Colorado Springs, LA | https://www.sphinxdefense.com
Sphinx Defense builds software to solve complex national security problems for America and its allies. Founded by engineers and technologists with deep experience across commercial and defense technology, we're building a vehicle-agnostic communication infrastructure to enable satellite operators to securely utilize antenna networks and maneuver satellites in real-time. We're bootstrapped, profitable, and growing aggressively.
To learn more about who we are, our engineering culture, and whether this is the right place for you, read our Key Values profile: https://www.keyvalues.com/sphinx-defense
Our current openings are:
Sr. Backend Engineer - Colorado Springs : https://grnh.se/dx02hydm8us
Sr. Backend Engineer  - Remote : https://grnh.se/dx02hydm8us
Product Manager - Colorado Springs - https://grnh.se/dx02hydm8us
Program Manager - Colorado Springs - https://grnh.se/dx02hydm8us
Sr. Program Manager - Colorado Springs - https://grnh.se/dx02hydm8us
Don’t see a role that aligns with your interests or don’t have the specific Space/ Command & Control experience? Apply to the general interest application and list what type of role you would be interested in :  https://grnh.se/4ce199d68us",backend,"The primary roles listed first in this posting are Sr. Backend Engineer positions (both Colorado Springs and Remote), which are backend/server-side development positions. Per the instruction to classify by the FIRST or most prominent role mentioned, this posting should be classified as backend development."
46117625,"IO Interactive | Tools Programmer | Full time | Barcelona, Brighton, Istanbul, Malmö, Copenhagen
IO Interactive is looking for a skilled Tools Programmer to join our Backbone team and help power the tech behind our games. You’ll be working across multiple flagship projects - our James Bond game, 007 First Light, our ambitious Project Fantasy, and the HITMAN universe - building and evolving tools in our proprietary Glacier engine. Together with artists, designers, and programmers, you’ll create robust, user-friendly workflows that let our teams move faster, experiment more, and bring world-class gameplay to life.
What you will do:
    - Collaborate to design and upgrade the Glacier editor and tools, empowering content creators.
    - Engage with users to understand production requirements and streamline workflows.
    - Customize and integrate tools to meet project needs.
    - Create user-friendly interfaces for efficient usage.
    - Integrate tools with version control systems.
    - Stay updated on the latest technologies.
    - Ensure high quality through testing and security measures.
    - Continuously improve tools based on feedback and project demands.

Who you are:
    - Have experience working in the gaming industry.
    - Proficient in C# and C++ with strong code design skills. Familiarity with WPF or similar UI technologies preferred.
    - Capable of task breakdown, estimation, and participating in task assessments.
    - Strong collaboration and communication skills, adept at discerning user needs.
    - Bachelor's degree in Computer Science or equivalent required. Master's degree preferred.

Who we are:
IO Interactive is an independent videogame development and publishing company with studios in Copenhagen, Malmö, Barcelona, Istanbul and Brighton. As the creative force behind some of the most talked-about multiplatform video games in the last decade, we are committed to creating unforgettable characters and experiences all powered by our award-winning, proprietary Glacier technology.
See job listing: https://nordictechjobs.com/jobs/ptyZqM4pB2",devops_sre,"This Tools Programmer position at IO Interactive is primarily a platform engineering/tools infrastructure role. While it involves UI development with WPF, the core responsibility is building and maintaining development tools and the Glacier editor that enables content creators (artists, designers, programmers) to work efficiently. This falls under DevOps/SRE/Platform Engineering rather than traditional backend, frontend, or fullstack development, as the role focuses on creating technical infrastructure and tooling systems that support development operations rather than direct product feature development [46117625]."
46117110,"Zigment (https://zigment.ai) | Bangalore / Bengaluru, India | Full-time | ONSITE Zigment is a customer journey platform. We make it super simple to build AI agents for enterprises.
Why should you join us?
- Small & lean tech team. - See AI in action with enterprises. - Build reliable & scalable AI systems. - Passion for tech & AI. - Access to the latest AI coding & productivity tools.
Open Roles (Hiring):
- Software Engineer - Forward Deploy Engineer (Agent). (Fresher/Interns). - Project Manager / Delivery Manager. (From Services or Product-based companies)
For SDE, you will need experience with TS/JS/Python.
Location: Bangalore, India
* We are also accepting interns & new graduates. Feel free to send the email below. *
To apply:
Send your resume to contact@zigment.ai with ""Saw HN Post"" in the subject line or mentioned in the email.
For Forward Deploy Engineer & Integration Engineer Role: Apply here:-> https://forms.gle/qSeJpsdaWEVJjDwv6
Our process is speedy. Looking forward to your application.",ml_ai,"The primary role is ""Software Engineer - Forward Deploy Engineer (Agent)"" which focuses on building AI agents for enterprises. The company's core offering is an AI agent platform, and the role emphasizes building ""reliable & scalable AI systems"" with AI agents as the central focus. While the role involves software engineering, the context and emphasis on AI agents classifies this as an ML/AI development position."
46525416,"Kubermatic | Full-time | Product Eng & Open Source Dev & CloudNative Consultant | Remote Europe
I am looking for Product Engineers and Open Source Developers to join the KDP and kcp teams.
- Open Source Software Engineer (https://kubermatic.bamboohr.com/careers/24): Work directly on the upstream kcp project. Your contributions will have a direct impact on the open-source community and will help build a framework for managing multi-tenant services at scale. Kubermatic is the project's maintainer.
- Product Software Engineer (https://kubermatic.bamboohr.com/careers/25): Build a platform that makes other engineers more productive. Drive features from discovery to delivery and shape architectural and product decisions. KDP is currently available as a standalone, on-premises solution. As we prepare to launch a new SaaS offering, you'll help evolve our tech stack to meet these emerging requirements.
KCP and KDP tackle the same problem: managing complexity across heterogeneous IT landscapes at scale. kcp is the open-source foundation—a control plane technology that works with any tech stack. We maintain it upstream and contribute to the community. KDP builds on that foundation, delivering a pragmatic platform for enterprise.
We're also hiring for a role that bridges our technology with real-world enterprise challenges:
- CloudNative Consultant (https://kubermatic.bamboohr.com/careers/28): Partner with some of the largest companies in Europe and the US to solve their toughest infrastructure and engineering challenges. You'll guide enterprises through deploying KKP, running virtualization with KubeVirt, and adopting autonomous operations with KDP/kcp —turning complex tech transformations into success stories.
Feel free to PM (wojciech.barczynski@kubermatic.com or LinkedIn) me if you would like to learn more.",devops_sre,"The primary role listed is Open Source Software Engineer working on the kcp project, a control plane technology platform for managing multi-tenant services and infrastructure at scale. This is infrastructure and platform engineering work, fitting the devops_sre category (infrastructure, platform engineering), not traditional backend/frontend development."
46109125,"Neon Health | AI in healthcare | Hiring Eng, CSM & Growth | SF, Remote (North America)
- Senior Backend Engineer | SF, Remote (North America) | Full-time | $170-225k + equity
- Applied AI Systems Engineer | SF, Remote (North America) | Full-time | $120-180k + equity
- Customer Success Manager | SF | Full-time | $120-170k + equity
- Head of Growth | SF | Full-time | $150-$180k + equity
- Growth Specialist | SF | Full-time | $105-$135k + equity
http://neonhealth.com/
We’re mission-driven capitalists: making life-saving drugs more accessible, and building a $200B+ company on the scale of Palantir or ServiceNow.
Traction: profitable and growing fast. Selling 7+ figure contracts to enterprise healthcare customers.
Team: built by exited founders, YC & MIT alum, ex-Tesla, ex-Google engineers.
Top investors: funded by elite Silicon Valley VCs who've backed unicorns like DoorDash, Lyft, and Mammoth Biosciences. And strategic healthcare investors with deep industry connections.
Outsized impact & opportunity: work at the intersection of agentic AI, healthcare transformation, and life-changing patient outcomes.
If you want to work on a team of A-player athletes, doing the best work of your career, and helping get life-saving drugs to the people who need them, apply here: https://neonhealth.com/careers#open-positions (and make sure to mention HN!)",backend,"The posting lists ""Senior Backend Engineer"" as the first and most prominent role. According to the classification rules, when multiple roles are listed, the classification should be based on the FIRST or most prominent role mentioned. The Senior Backend Engineer position is explicitly backend development work, fitting the category definition of ""Backend, API, server-side development."" [46109125]"
46472682,"Opendoor (https://www.opendoor.com) | In Person | San Francisco, CA | Full-time
We're hiring engineers across the stack at Opendoor. We're building technology to simplify residential real estate - making it easier to buy and sell homes. Our engineering challenges span everything from marketplace dynamics and pricing models to complex operational workflows and integrations with industry systems. If you're interested in applying technology to modernize a massive, traditional industry, we'd love to hear from you. yan at [our domain].com :D",fullstack,"The job posting explicitly states ""We're hiring engineers across the stack,"" which is standard terminology for full-stack development roles encompassing both frontend and backend development. The description of engineering challenges spanning marketplace dynamics, pricing models, operational workflows, and system integrations further confirms this is not focused on a single area but rather requires full-stack capabilities."
46475658,"PostHog | Full-Time | Product engineers, backend engineers, Technical AMs | REMOTE (all remote) | Hiring GMT-8 to GMT+2
PostHog equips developers to build successful products by combining product analytics, feature flags, session replay, a data warehouse, CDP and many more.
* we have a public handbook (posthog.com/handbook) if you want to learn how we work, pay and more in complete detail.
* we are growing through more autonomy and transparency not through process.
* we have a ton of scale and a bunch of super interesting technical problems to solve
* we're building 20 more products over the next couple of years, so you could end up building one of those
* public compensation calculator! see immediately what you'd get paid
* we're hiring: product engineers, clickhouse operations engineer, backend engineers, product managers, technical account managers and technical customer success managers.
https://posthog.com/careers",fullstack,"The job posting lists ""Product engineers"" as the first and most prominent role mentioned in the header. According to PostHog's careers page, Product Engineers at PostHog are expected to be full builders who ""fully own projects, get them done"" and work on ""scaling, shipping complex products"" across the entire product stack [https://posthog.com/careers]. This indicates they work on both frontend and backend aspects of product development, making fullstack the most appropriate classification."
